ID,Checking Account Balance,Duration of Loan(months),Credit History,Purpose of Loan,Loan Amount,Savings Account Balance,Years in present employment,Installment Rate (% of disposable income),Marital Status,Co-applicant,Guarantor,Years at present Residence,Real Estate,Age,Other Installment plan credit,Housing,Number of Existing Credits,Job,No. Dependants,Foreign National,Repayment_Status
730090654,GHS 0 < ... < GHS 200,30,existing credits paid back duly till now,Entertainment set,2991,Unknown/ No savings account, >= 7 years,2,Widowed,No,No,>4 years,No,25,No,Renting,1,Skilled employee / official,1,No,Repaid
1057457245,Unknown/No Checking Account,11,existing credits paid back duly till now,Building project,2142, => GHS 1000 DM, >= 7 years,1,Divorced,No,No,1< … <=2 years,Yes,28,No,Renting,1,Skilled employee / official,1,No,Repaid
836860011,< GHS 0,24,all credits at this bank paid back duly,Building project,3161,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,31,No,Own House,1,Skilled employee / official,1,No,Defaulted
437249766,GHS 0 < ... < GHS 200,48,no credits taken,Others,18424,< GHS 100 DM,1 <= ... < 4 years,1,Widowed,No,No,1< … <=2 years,No,32,Yes,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,Yes,Defaulted
1124428278,Unknown/No Checking Account,10,existing credits paid back duly till now,Used Car,2848,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,1,Single,Yes,No,1< … <=2 years,Yes,32,No,Renting,1,Skilled employee / official,2,No,Repaid
636762181,< GHS 0,6,existing credits paid back duly till now,New Car,14896,< GHS 100 DM, >= 7 years,1,Single,No,No,>4 years,No,68,Yes,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
143923798,< GHS 0,24,existing credits paid back duly till now,Furniture,2359,GHS 100 <= ... <  GHS 500,unemployed,1,Divorced,No,No,<= 1 year,No,33,No,Renting,1,Skilled employee / official,1,No,Defaulted
293883463,< GHS 0,24,existing credits paid back duly till now,Furniture,3345,< GHS 100 DM, >= 7 years,4,Single,No,No,1< … <=2 years,No,39,No,Own House,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
757200553,Unknown/No Checking Account,18,critical account,Furniture,1817,< GHS 100 DM,1 <= ... < 4 years,4,Widowed,No,No,1< … <=2 years,No,28,No,Renting,2,Skilled employee / official,1,No,Repaid
824944446,Unknown/No Checking Account,48,delay in paying off in the past,Entertainment set,12749,GHS 500<= ... < GHS 1000,4 <=... < 7 years,4,Single,No,No,<= 1 year,No,37,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
763232631,< GHS 0,9,existing credits paid back duly till now,Entertainment set,1366,< GHS 100 DM,< 1 year,3,Widowed,No,No,>4 years,No,22,No,Own House,1,Skilled employee / official,1,No,Defaulted
69856849,GHS 0 < ... < GHS 200,12,existing credits paid back duly till now,New Car,2002,< GHS 100 DM,4 <=... < 7 years,3,Single,No,No,>4 years,No,30,No,Own House,1,Skilled employee / official,2,No,Repaid
730866058,< GHS 0,24,all credits at this bank paid back duly,Furniture,6872,< GHS 100 DM,< 1 year,2,Divorced,No,No,<= 1 year,No,55,Yes,Renting,1,Skilled employee / official,1,No,Defaulted
840639131,< GHS 0,12,all credits at this bank paid back duly,New Car,697,< GHS 100 DM,< 1 year,4,Single,No,No,1< … <=2 years,No,46,Yes,Renting,2,Skilled employee / official,1,No,Defaulted
151286905,< GHS 0,18,critical account,Furniture,1050,< GHS 100 DM,< 1 year,4,Widowed,No,No,>4 years,No,21,No,Own House,1,Skilled employee / official,1,No,Repaid
710326243,< GHS 0,48,existing credits paid back duly till now,Used Car,10297,< GHS 100 DM,4 <=... < 7 years,4,Single,No,No,>4 years,No,39,Yes,Renting,3,Skilled employee / official,2,No,Defaulted
113230609,Unknown/No Checking Account,30,existing credits paid back duly till now,Entertainment set,1869,Unknown/ No savings account, >= 7 years,4,Single,No,No,>4 years,No,58,No,Renting,1,Skilled employee / official,1,No,Repaid
314557490,< GHS 0,12,delay in paying off in the past,New Car,1344,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,Yes,43,No,Renting,2,Unskilled - resident,2,No,Repaid
370074575,< GHS 0,24,existing credits paid back duly till now,Furniture,1747,< GHS 100 DM,< 1 year,4,Single,Yes,No,<= 1 year,No,24,No,Renting,1,Unskilled - resident,1,Yes,Repaid
960657951,GHS 0 < ... < GHS 200,9,existing credits paid back duly till now,Entertainment set,1670,< GHS 100 DM,< 1 year,4,Widowed,No,No,1< … <=2 years,No,22,No,Renting,1,Skilled employee / official,1,No,Defaulted
140943050,Unknown/No Checking Account,9,critical account,New Car,1224,< GHS 100 DM,1 <= ... < 4 years,3,Single,No,No,<= 1 year,Yes,30,No,Renting,2,Skilled employee / official,1,No,Repaid
293108876,Unknown/No Checking Account,12,critical account,Entertainment set,522,GHS 500<= ... < GHS 1000, >= 7 years,4,Single,No,No,>4 years,No,42,No,Renting,2,Skilled employee / official,2,No,Repaid
522824472,< GHS 0,12,existing credits paid back duly till now,Entertainment set,1498,< GHS 100 DM,1 <= ... < 4 years,4,Widowed,No,No,<= 1 year,No,23,Yes,Renting,1,Skilled employee / official,1,No,Repaid
1043311187,GHS 0 < ... < GHS 200,30,delay in paying off in the past,Entertainment set,1919,GHS 100 <= ... <  GHS 500,< 1 year,4,Single,No,No,2<…<=3 years,No,30,Yes,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
760929927,>= GHS 200,9,existing credits paid back duly till now,Entertainment set,745,< GHS 100 DM,1 <= ... < 4 years,3,Widowed,No,No,1< … <=2 years,Yes,28,No,Renting,1,Unskilled - resident,1,No,Defaulted
1159820270,GHS 0 < ... < GHS 200,6,existing credits paid back duly till now,Entertainment set,2063,< GHS 100 DM,< 1 year,4,Married,No,No,2<…<=3 years,No,30,No,Own House,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
935655022,GHS 0 < ... < GHS 200,60,existing credits paid back duly till now,Education,6288,< GHS 100 DM,1 <= ... < 4 years,4,Single,No,No,>4 years,No,42,No,Renting,1,Skilled employee / official,1,No,Defaulted
150768439,Unknown/No Checking Account,24,critical account,Used Car,6842,Unknown/ No savings account,1 <= ... < 4 years,2,Single,No,No,>4 years,No,46,No,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,2,No,Repaid
380017642,Unknown/No Checking Account,12,existing credits paid back duly till now,New Car,3527,Unknown/ No savings account,< 1 year,2,Single,No,No,2<…<=3 years,No,45,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,2,No,Repaid
107069015,Unknown/No Checking Account,10,existing credits paid back duly till now,New Car,1546,< GHS 100 DM,1 <= ... < 4 years,3,Single,No,No,1< … <=2 years,Yes,31,No,Renting,1,Unskilled - resident,2,Yes,Repaid
1126566088,Unknown/No Checking Account,24,existing credits paid back duly till now,Furniture,929,Unknown/ No savings account,4 <=... < 7 years,4,Single,No,No,1< … <=2 years,No,31,Yes,Renting,1,Skilled employee / official,1,No,Repaid
807594481,Unknown/No Checking Account,4,critical account,New Car,1455,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,<= 1 year,Yes,42,No,Renting,3,Unskilled - resident,2,No,Repaid
196253277,< GHS 0,15,existing credits paid back duly till now,Furniture,1845,< GHS 100 DM,< 1 year,4,Widowed,No,Yes,<= 1 year,No,46,No,Own House,1,Skilled employee / official,1,No,Repaid
707359187,GHS 0 < ... < GHS 200,48,no credits taken,New Car,8358,GHS 500<= ... < GHS 1000,< 1 year,1,Widowed,No,No,<= 1 year,No,30,No,Renting,2,Skilled employee / official,1,No,Repaid
150096416,< GHS 0,24,all credits at this bank paid back duly,Furniture,3349,GHS 500<= ... < GHS 1000,< 1 year,4,Single,No,No,>4 years,No,30,No,Renting,1,Skilled employee / official,2,No,Defaulted
387672154,Unknown/No Checking Account,12,existing credits paid back duly till now,New Car,2859,Unknown/ No savings account,unemployed,4,Single,No,No,>4 years,No,38,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
1052332242,Unknown/No Checking Account,18,existing credits paid back duly till now,Furniture,1533,< GHS 100 DM,< 1 year,4,Married,Yes,No,<= 1 year,No,43,No,Renting,1,Unskilled - resident,2,No,Defaulted
1264994987,Unknown/No Checking Account,24,existing credits paid back duly till now,Entertainment set,3621,GHS 100 <= ... <  GHS 500, >= 7 years,2,Single,No,No,>4 years,No,31,No,Renting,2,Skilled employee / official,1,No,Defaulted
615984706,GHS 0 < ... < GHS 200,18,critical account,Building project,3590,< GHS 100 DM,unemployed,3,Married,No,No,2<…<=3 years,No,40,No,Renting,3,Unemployed/ Unskilled  - non-resident,2,No,Repaid
844106236,< GHS 0,36,delay in paying off in the past,Building project,2145,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,<= 1 year,No,24,No,Renting,2,Skilled employee / official,1,No,Defaulted
280548109,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,Used Car,4113,GHS 500<= ... < GHS 1000,< 1 year,3,Widowed,No,No,>4 years,No,28,No,Own House,1,Skilled employee / official,1,No,Defaulted
16675268,Unknown/No Checking Account,36,existing credits paid back duly till now,Furniture,10974,< GHS 100 DM,unemployed,4,Widowed,No,No,1< … <=2 years,No,26,No,Renting,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
728194680,< GHS 0,12,existing credits paid back duly till now,New Car,1893,< GHS 100 DM,1 <= ... < 4 years,4,Widowed,No,Yes,>4 years,No,29,No,Renting,1,Skilled employee / official,1,No,Repaid
986110016,< GHS 0,24,critical account,Entertainment set,1231, => GHS 1000 DM, >= 7 years,4,Widowed,No,No,>4 years,No,57,No,Own House,2,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
150065972,>= GHS 200,30,critical account,Entertainment set,3656,Unknown/ No savings account, >= 7 years,4,Single,No,No,>4 years,No,49,Yes,Renting,2,Unskilled - resident,1,No,Repaid
872240291,GHS 0 < ... < GHS 200,9,critical account,Entertainment set,1154,< GHS 100 DM, >= 7 years,2,Single,No,No,>4 years,Yes,37,No,Renting,3,Unskilled - resident,1,No,Repaid
784203693,< GHS 0,28,existing credits paid back duly till now,New Car,4006,< GHS 100 DM,1 <= ... < 4 years,3,Single,No,No,1< … <=2 years,No,45,No,Renting,1,Unskilled - resident,1,No,Defaulted
802220360,GHS 0 < ... < GHS 200,24,existing credits paid back duly till now,Furniture,3069,GHS 100 <= ... <  GHS 500, >= 7 years,4,Single,No,No,>4 years,No,30,No,Renting,1,Skilled employee / official,1,No,Repaid
289139449,Unknown/No Checking Account,6,critical account,Entertainment set,1740,< GHS 100 DM, >= 7 years,2,Married,No,No,1< … <=2 years,Yes,30,No,Own House,2,Skilled employee / official,1,No,Repaid
102766500,GHS 0 < ... < GHS 200,21,delay in paying off in the past,New Car,2353,< GHS 100 DM,1 <= ... < 4 years,1,Divorced,No,No,>4 years,No,47,No,Renting,2,Skilled employee / official,1,No,Repaid
302514518,Unknown/No Checking Account,15,existing credits paid back duly till now,New Car,3556,Unknown/ No savings account,1 <= ... < 4 years,3,Single,No,No,1< … <=2 years,No,29,No,Renting,1,Skilled employee / official,1,No,Repaid
89043558,Unknown/No Checking Account,24,existing credits paid back duly till now,Entertainment set,2397,GHS 500<= ... < GHS 1000, >= 7 years,3,Single,No,No,1< … <=2 years,No,35,Yes,Renting,2,Skilled employee / official,1,No,Defaulted
1252163646,GHS 0 < ... < GHS 200,6,existing credits paid back duly till now,Others,454,< GHS 100 DM,< 1 year,3,Married,No,No,<= 1 year,No,22,No,Renting,1,Unskilled - resident,1,No,Repaid
5490653,GHS 0 < ... < GHS 200,30,existing credits paid back duly till now,Entertainment set,1715,Unknown/ No savings account,1 <= ... < 4 years,4,Widowed,No,No,<= 1 year,No,26,No,Renting,1,Skilled employee / official,1,No,Repaid
1256598769,GHS 0 < ... < GHS 200,27,critical account,Entertainment set,2520,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,4,Single,No,No,1< … <=2 years,No,23,No,Renting,2,Unskilled - resident,1,No,Defaulted
1036537269,Unknown/No Checking Account,15,existing credits paid back duly till now,Entertainment set,3568,< GHS 100 DM, >= 7 years,4,Widowed,No,No,1< … <=2 years,No,54,Yes,Own House,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
562899909,Unknown/No Checking Account,42,existing credits paid back duly till now,Entertainment set,7166,Unknown/ No savings account,4 <=... < 7 years,2,Married,No,No,>4 years,No,29,No,Own House,1,Skilled employee / official,1,No,Repaid
1078606252,< GHS 0,11,critical account,New Car,3939,< GHS 100 DM,1 <= ... < 4 years,1,Single,No,No,1< … <=2 years,Yes,40,No,Renting,2,Unskilled - resident,2,No,Repaid
196031508,GHS 0 < ... < GHS 200,15,existing credits paid back duly till now,Others,1514,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,4,Single,No,Yes,1< … <=2 years,Yes,22,No,Renting,1,Skilled employee / official,1,No,Repaid
480808533,Unknown/No Checking Account,24,existing credits paid back duly till now,New Car,7393,< GHS 100 DM,1 <= ... < 4 years,1,Single,No,No,>4 years,No,43,No,Renting,1,Unskilled - resident,2,No,Repaid
583215694,< GHS 0,24,all credits at this bank paid back duly,New Car,1193,< GHS 100 DM,unemployed,1,Widowed,Yes,No,>4 years,No,29,No,Own House,2,Unemployed/ Unskilled  - non-resident,1,No,Defaulted
437763678,< GHS 0,60,existing credits paid back duly till now,Building project,7297,< GHS 100 DM, >= 7 years,4,Single,Yes,No,>4 years,No,36,No,Own House,1,Skilled employee / official,1,No,Defaulted
13787118,Unknown/No Checking Account,30,critical account,Entertainment set,2831,< GHS 100 DM,1 <= ... < 4 years,4,Widowed,No,No,1< … <=2 years,No,33,No,Renting,1,Skilled employee / official,1,No,Repaid
593159175,>= GHS 200,24,existing credits paid back duly till now,Entertainment set,1258,GHS 500<= ... < GHS 1000,1 <= ... < 4 years,3,Widowed,No,No,2<…<=3 years,No,57,No,Renting,1,Unskilled - resident,1,No,Repaid
207197210,GHS 0 < ... < GHS 200,6,existing credits paid back duly till now,Entertainment set,753,< GHS 100 DM,1 <= ... < 4 years,2,Widowed,No,Yes,2<…<=3 years,Yes,64,No,Renting,1,Skilled employee / official,1,No,Repaid
87154460,GHS 0 < ... < GHS 200,18,delay in paying off in the past,Building project,2427,Unknown/ No savings account, >= 7 years,4,Single,No,No,1< … <=2 years,No,42,No,Renting,2,Skilled employee / official,1,No,Repaid
1011809001,Unknown/No Checking Account,24,delay in paying off in the past,New Car,2538,< GHS 100 DM, >= 7 years,4,Single,No,No,>4 years,No,47,No,Renting,2,Unskilled - resident,2,No,Defaulted
1243773068,GHS 0 < ... < GHS 200,15,all credits at this bank paid back duly,New Car,1264,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,2,Married,No,No,1< … <=2 years,No,25,No,Own House,1,Skilled employee / official,1,No,Defaulted
517713503,GHS 0 < ... < GHS 200,30,critical account,Furniture,8386,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,1< … <=2 years,No,49,No,Renting,1,Skilled employee / official,1,No,Defaulted
920831183,Unknown/No Checking Account,48,existing credits paid back duly till now,Building project,4844,< GHS 100 DM,unemployed,3,Single,No,No,1< … <=2 years,No,33,Yes,Own House,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Defaulted
286752268,>= GHS 200,21,existing credits paid back duly till now,New Car,2923,GHS 100 <= ... <  GHS 500,1 <= ... < 4 years,1,Widowed,No,No,<= 1 year,No,28,Yes,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
1091586456,< GHS 0,36,existing credits paid back duly till now,Used Car,8229,< GHS 100 DM,1 <= ... < 4 years,2,Single,No,No,1< … <=2 years,No,26,No,Renting,1,Skilled employee / official,2,No,Defaulted
592650999,Unknown/No Checking Account,24,critical account,Furniture,2028,< GHS 100 DM,4 <=... < 7 years,2,Single,No,No,1< … <=2 years,No,30,No,Renting,2,Unskilled - resident,1,No,Repaid
771365783,< GHS 0,15,critical account,Furniture,1433,< GHS 100 DM,1 <= ... < 4 years,4,Widowed,No,No,2<…<=3 years,No,25,No,Own House,2,Skilled employee / official,1,No,Repaid
372658236,>= GHS 200,42,no credits taken,Building project,6289,< GHS 100 DM,< 1 year,2,Divorced,No,No,<= 1 year,No,33,No,Renting,2,Skilled employee / official,1,No,Repaid
1128190764,Unknown/No Checking Account,13,existing credits paid back duly till now,Entertainment set,1409,GHS 100 <= ... <  GHS 500,unemployed,2,Widowed,No,No,>4 years,Yes,64,No,Renting,1,Skilled employee / official,1,No,Repaid
1005992859,< GHS 0,24,existing credits paid back duly till now,Used Car,6579,< GHS 100 DM,unemployed,4,Single,No,No,1< … <=2 years,No,29,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
206947552,GHS 0 < ... < GHS 200,24,critical account,Entertainment set,1743,< GHS 100 DM, >= 7 years,4,Single,No,No,1< … <=2 years,No,48,No,Renting,2,Unskilled - resident,1,No,Repaid
509076469,Unknown/No Checking Account,12,critical account,Education,3565,Unknown/ No savings account,< 1 year,2,Single,No,No,<= 1 year,No,37,No,Renting,2,Unskilled - resident,2,No,Repaid
1179227097,Unknown/No Checking Account,15,all credits at this bank paid back duly,Entertainment set,1569,GHS 100 <= ... <  GHS 500, >= 7 years,4,Single,No,No,>4 years,No,34,Yes,Renting,1,Unskilled - resident,2,No,Repaid
10632981,< GHS 0,18,existing credits paid back duly till now,Entertainment set,1936,Unknown/ No savings account,4 <=... < 7 years,2,Married,No,No,>4 years,No,23,No,Own House,2,Unskilled - resident,1,No,Repaid
271379404,< GHS 0,36,existing credits paid back duly till now,Furniture,3959,< GHS 100 DM,unemployed,4,Single,No,No,2<…<=3 years,No,30,No,Renting,1,Management/ Self-employed/ Highly qualified employee/ officer,1,No,Repaid
827652104,Unknown/No Checking Account,12,existing credits paid back duly till now,New Car,2390,Unknown/ No savings account, >= 7 years,4,Single,No,No,2<…<=3 years,No,50,No,Renting,1,Skilled employee / official,1,No,Repaid
379828377,Unknown/No Checking Account,12,existing credits paid back duly till now,Furniture,1736,< GHS 100 DM,4 <=... < 7 years,3,Widowed,No,No,>4 years,Yes,31,No,Renting,1,Unskilled - resident,1,No,Repaid
